1dvj_B	No repeats found		TP=0;FP=0
1dvj_C	117-146;14-37;147-173;190-227;228-243;38-64;65-87;88-116		TP=8;FP=0
1dvj_D	117-146;13-39;147-174;190-222;40-65;66-87;88-116		TP=6;FP=1
1dx5_K	No repeats found		TP=0;FP=0
1dy7_A	No repeats found		TP=0;FP=0
1e1a_A	No repeats found		TP=0;FP=0
1e8n_A	No repeats found		TP=0;FP=0
1ee4_A	No repeats found		TP=0;FP=0
1ee4_B	No repeats found		TP=0;FP=0
1ee5_A	No repeats found		TP=0;FP=0
1ee6_A	115-140;141-164;15-49;165-185;50-70;71-91;92-114		TP=5;FP=2
1eix_C	No repeats found		TP=0;FP=0
1ejc_A	No repeats found		TP=0;FP=0
1ejd_A	No repeats found		TP=0;FP=0
1ejd_B	No repeats found		TP=0;FP=0
1ejl_I	No repeats found		TP=0;FP=0
1ejy_I	245-282;283-324;325-366;367-409;410-452;109-151;152-193		TP=5;FP=2
1elk_A	No repeats found		TP=0;FP=0
1elw_A	3-34;35-68;69-102		TP=3;FP=0
1erj_A	No repeats found		TP=0;FP=0
1erj_B	No repeats found		TP=0;FP=0
1erj_C	No repeats found		TP=0;FP=0
1eua_A	No repeats found		TP=0;FP=0
1eua_B	No repeats found		TP=0;FP=0
1eua_C	No repeats found		TP=0;FP=0
1eun_A	No repeats found		TP=0;FP=0
1eun_B	110-129;130-154;155-181;18-40;182-211;41-65;66-88;89-109		TP=8;FP=0
1eun_C	108-129;130-154;155-181;18-40;182-211;41-65;66-88;89-107		TP=8;FP=0
1eww_A	No repeats found		TP=0;FP=0
1eyn_A	No repeats found		TP=0;FP=0
1f6p_A	No repeats found		TP=0;FP=0
1f73_D	11-74;133-184;210-246;75-132		TP=4;FP=0
1f9c_A	No repeats found		TP=0;FP=0
1fbl_A	No repeats found		TP=0;FP=0
1fch_A	347-380;381-429;430-465;466-499;500-534;535-578;579-599;313-346		TP=7;FP=1
1fch_B	347-380;381-429;430-465;466-499;500-533;534-578;579-599;313-346		TP=7;FP=1
1fdz_B	No repeats found		TP=0;FP=0
1fj1_E	No repeats found		TP=0;FP=0
1fj1_F	No repeats found		TP=0;FP=0
1fn0_A	No repeats found		TP=0;FP=0
1fnf_A	No repeats found		TP=0;FP=0
1fnh_A	No repeats found		TP=0;FP=0
1fpp_A	111-144;145-182;213-250;251-289		TP=4;FP=0
1fq0_A	No repeats found		TP=0;FP=0
1fq0_B	No repeats found		TP=0;FP=0
1fqv_A	No repeats found		TP=0;FP=0
1fqv_C	No repeats found		TP=0;FP=0
1fqv_E	No repeats found		TP=0;FP=0
1fqv_G	No repeats found		TP=0;FP=0
1fqv_I	No repeats found		TP=0;FP=0
1fqv_K	No repeats found		TP=0;FP=0
1fqv_M	No repeats found		TP=0;FP=0
1fqv_O	No repeats found		TP=0;FP=0
1fs2_A	No repeats found		TP=0;FP=0
1fs2_C	No repeats found		TP=0;FP=0
1ft1_A	111-144;145-182;214-250;251-289		TP=4;FP=0
1ft2_A	214-250;251-289;111-144;145-182		TP=4;FP=0
1ft4_A	No repeats found		TP=0;FP=0
1fwr_A	No repeats found		TP=0;FP=0
1fwr_B	No repeats found		TP=0;FP=0
1fwr_C	No repeats found		TP=0;FP=0
1fxj_B	252-272;273-290;291-307;308-324		TP=4;FP=0
1g3j_A	No repeats found		TP=0;FP=0
1g3j_C	No repeats found		TP=0;FP=0
1g3n_B	No repeats found		TP=0;FP=0
1g3n_F	No repeats found		TP=0;FP=0
1g4e_B	No repeats found		TP=0;FP=0
1g4p_A	No repeats found		TP=0;FP=0
1g4p_B	No repeats found		TP=0;FP=0
1g4s_A	No repeats found		TP=0;FP=0
1g4t_B	No repeats found		TP=0;FP=0
1g61_A	No repeats found		TP=0;FP=0
1g61_B	No repeats found		TP=0;FP=0
1g62_A	No repeats found		TP=0;FP=0
1g6c_A	No repeats found		TP=0;FP=0
1g6s_A	No repeats found		TP=0;FP=0
1g6t_A	No repeats found		TP=0;FP=0
1g9u_A	No repeats found		TP=0;FP=0
1gcj_A	No repeats found		TP=0;FP=0
1gcj_B	No repeats found		TP=0;FP=0
1geq_A	No repeats found		TP=0;FP=0
1geq_B	No repeats found		TP=0;FP=0
1gfn_A	No repeats found		TP=0;FP=0
1gg2_B	No repeats found		TP=0;FP=0
1gh7_A	No repeats found		TP=0;FP=0
1gh7_B	No repeats found		TP=0;FP=0
1go8_P	134-170;183-198;199-244;245-272;273-293;294-332;47-63;342-359;360-377;378-402;403-429;430-445;446-461;462-479;64-133		TP=3;FP=12
1got_B	No repeats found		TP=0;FP=0
1gp2_B	132-178;179-214;215-256;257-300;50-85;86-131		TP=6;FP=0
1gq1_A	No repeats found		TP=0;FP=0
1gq8_A	No repeats found		TP=0;FP=0
1gvm_A	No repeats found		TP=0;FP=0
1gvm_B	293-318;207-226;227-248;249-268;269-292		TP=5;FP=0
1gvm_C	No repeats found		TP=0;FP=0
1gvm_D	No repeats found		TP=0;FP=0
1gvm_E	No repeats found		TP=0;FP=0
1gvm_F	No repeats found		TP=0;FP=0
1gwb_A	No repeats found		TP=0;FP=0
1gwb_B	No repeats found		TP=0;FP=0
1gxr_A	550-575;576-593;594-616;617-635;636-658;659-676;677-699;718-740;741-757;486-502;503-528;529-549		TP=12;FP=0
1gxr_B	No repeats found		TP=0;FP=0
1gye_B	No repeats found		TP=0;FP=0
1gyh_B	No repeats found		TP=0;FP=0
1gyh_D	No repeats found		TP=0;FP=0
1gyh_F	No repeats found		TP=0;FP=0
1gzj_A	No repeats found		TP=0;FP=0
1gzj_B	No repeats found		TP=0;FP=0
1h11_A	133-169;185-224;225-258;259-303;44-85;86-132		TP=6;FP=0
1h1n_A	No repeats found		TP=0;FP=0
1h1n_B	No repeats found		TP=0;FP=0
1h1y_B	No repeats found		TP=0;FP=0
1h1z_B	No repeats found		TP=0;FP=0
1h2j_A	No repeats found		TP=0;FP=0
1h2x_A	No repeats found		TP=0;FP=0
1h2z_A	No repeats found		TP=0;FP=0
1h4i_A	No repeats found		TP=0;FP=0
1h4i_C	No repeats found		TP=0;FP=0
1h4j_C	No repeats found		TP=0;FP=0
1h4j_E	No repeats found		TP=0;FP=0
1h4j_G	No repeats found		TP=0;FP=0
1h5v_A	133-169;170-196;197-223;224-258;266-304;31-57;4-30;58-97;98-132		TP=8;FP=1
1h6l_A	No repeats found		TP=0;FP=0
1h6t_A	168-189;190-211;212-233;102-123;124-145		TP=5;FP=0
1h6u_A	146-167;168-189;190-211;212-233;234-255;80-101;102-123;124-145		TP=8;FP=0
1h80_B	143-167;168-203;204-226;227-261;50-87;262-287;288-377;378-447;448-468;469-486;88-105;106-142		TP=8;FP=4
1h88_C	No repeats found		TP=0;FP=0
1h8g_A	No repeats found		TP=0;FP=0
1h8g_B	No repeats found		TP=0;FP=0
1h9x_B	No repeats found		TP=0;FP=0
1h9y_A	No repeats found		TP=0;FP=0
1hak_A	No repeats found		TP=0;FP=0
1hcm_B	No repeats found		TP=0;FP=0
1hcx_A	No repeats found		TP=0;FP=0
1hcx_B	No repeats found		TP=0;FP=0
1hf2_B	No repeats found		TP=0;FP=0
1hg8_A	No repeats found		TP=0;FP=0
1hj3_A	No repeats found		TP=0;FP=0
1hj5_A	No repeats found		TP=0;FP=0
1hm0_B	No repeats found		TP=0;FP=0
1hm8_A	No repeats found		TP=0;FP=0
1hm8_B	No repeats found		TP=0;FP=0
1hm9_A	No repeats found		TP=0;FP=0
1hm9_B	No repeats found		TP=0;FP=0
1hmr_A	No repeats found		TP=0;FP=0
1ho8_A	106-145;146-197;14-49;198-257;258-299;300-348;349-377;378-432;433-474;50-105		TP=10;FP=0
1hs6_A	No repeats found		TP=0;FP=0
1hu3_A	905-940;941-984;784-821;750-783;833-904		TP=5;FP=0
1hv9_B	No repeats found		TP=0;FP=0
1hw6_A	No repeats found		TP=0;FP=0
1hxn_A	No repeats found		TP=0;FP=0
1hzu_A	No repeats found		TP=0;FP=0
1hzv_A	No repeats found		TP=0;FP=0
1i2m_B	No repeats found		TP=0;FP=0
1i3q_H	No repeats found		TP=0;FP=0
1i4n_A	No repeats found		TP=0;FP=0
1i4n_B	No repeats found		TP=0;FP=0
1i7w_A	No repeats found		TP=0;FP=0
1i7w_C	No repeats found		TP=0;FP=0
1i7x_A	No repeats found		TP=0;FP=0
1i7x_C	No repeats found		TP=0;FP=0
1ia5_A	No repeats found		TP=0;FP=0
1ial_A	No repeats found		TP=0;FP=0
1ib2_A	No repeats found		TP=0;FP=0
1ib4_A	104-126;12-35;127-147;158-179;180-201;202-229;230-258;259-299;300-323;36-60;61-91		TP=10;FP=1
1ib4_B	105-126;12-35;127-150;158-178;179-200;201-229;230-258;259-278;279-299;300-323;36-59;60-90		TP=11;FP=1
1ibr_B	No repeats found		TP=0;FP=0
1ibr_D	No repeats found		TP=0;FP=0
1idj_A	No repeats found		TP=0;FP=0
1idk_A	No repeats found		TP=0;FP=0
1ihb_A	No repeats found		TP=0;FP=0
1ihb_B	31-62;63-96;97-130		TP=3;FP=0
1ijq_A	No repeats found		TP=0;FP=0
1ijq_B	No repeats found		TP=0;FP=0
1ikn_D	176-208;209-242;243-273;104-133;134-175		TP=5;FP=0
1ing_B	No repeats found		TP=0;FP=0
1inh_A	No repeats found		TP=0;FP=0
1inv_A	No repeats found		TP=0;FP=0
1inx_A	No repeats found		TP=0;FP=0
1io0_A	259-286;287-316;317-343;202-230;231-258		TP=5;FP=0
1iq1_C	245-282;283-324;325-366;367-409;410-451;109-151;152-193		TP=6;FP=1
1iub_A	No repeats found		TP=0;FP=0
1iuc_A	No repeats found		TP=0;FP=0
1ivc_A	No repeats found		TP=0;FP=0
1ivd_A	No repeats found		TP=0;FP=0
1ivg_A	No repeats found		TP=0;FP=0
1ivg_B	No repeats found		TP=0;FP=0
1ixo_B	No repeats found		TP=0;FP=0
1ixv_A	No repeats found		TP=0;FP=0
1j2e_B	No repeats found		TP=0;FP=0
1j2w_A	120-146;147-177;178-199;35-55;56-84;7-34;85-119		TP=7;FP=0
1j2w_B	120-146;147-177;178-200;35-55;56-84;7-34;85-119		TP=7;FP=0
1j2w_C	No repeats found		TP=0;FP=0
1j2w_D	120-146;147-177;178-200;35-55;56-84;7-34;85-119		TP=7;FP=0
1j2z_A	No repeats found		TP=0;FP=0
1j4s_D	No repeats found		TP=0;FP=0
1j4t_A	No repeats found		TP=0;FP=0
1j4t_B	No repeats found		TP=0;FP=0
1j4t_C	No repeats found		TP=0;FP=0
1j4t_D	No repeats found		TP=0;FP=0
1j4t_F	No repeats found		TP=0;FP=0
1j4t_G	No repeats found		TP=0;FP=0
1j4t_H	No repeats found		TP=0;FP=0
1j4u_B	No repeats found		TP=0;FP=0
1j4u_C	No repeats found		TP=0;FP=0
1j4u_D	No repeats found		TP=0;FP=0
1j6o_A	No repeats found		TP=0;FP=0
1jcj_A	No repeats found		TP=0;FP=0
1jcm_P	111-132;133-159;160-179;180-210;211-231;232-255;3-20;51-82;83-110		TP=8;FP=1
1jcq_A	No repeats found		TP=0;FP=0
1jcr_A	111-144;145-182;213-250;251-289		TP=4;FP=0
1jcs_A	111-144;145-182;213-250;251-289		TP=4;FP=0
1jdh_A	No repeats found		TP=0;FP=0
1jjj_A	No repeats found		TP=0;FP=0
1jju_B	No repeats found		TP=0;FP=0
1jjx_A	No repeats found		TP=0;FP=0
1jl5_A	No repeats found		TP=0;FP=0
1jof_A	No repeats found		TP=0;FP=0
1jof_B	No repeats found		TP=0;FP=0
1jof_C	No repeats found		TP=0;FP=0
1jof_D	No repeats found		TP=0;FP=0
1jof_E	No repeats found		TP=0;FP=0
1jof_F	No repeats found		TP=0;FP=0
1jof_G	No repeats found		TP=0;FP=0
1jof_H	No repeats found		TP=0;FP=0
1jpp_B	No repeats found		TP=0;FP=0
1jpw_A	No repeats found		TP=0;FP=0
1jpw_B	No repeats found		TP=0;FP=0
1jpw_C	No repeats found		TP=0;FP=0
1jrg_A	No repeats found		TP=0;FP=0
1jrg_B	115-152;153-194;195-226;2-55;227-248;249-278;279-307;308-328;340-359;56-89;98-114		TP=7;FP=4
1jtd_B	No repeats found		TP=0;FP=0
1k1a_A	226-259;260-293;294-326;156-189;190-225		TP=5;FP=0
1k1b_A	No repeats found		TP=0;FP=0
1k28_A	130-152;205-223;224-258;259-290;291-320		TP=0;FP=5
1k3z_D	199-235;236-269;270-302;52-89;90-122;123-150		TP=6;FP=0
1k5c_A	101-121;122-140;155-175;176-196;197-224;225-255;256-295;296-319;32-60;61-79;8-31		TP=9;FP=2
1k5d_C	No repeats found		TP=0;FP=0
1k5d_F	No repeats found		TP=0;FP=0
1k5d_I	No repeats found		TP=0;FP=0
1k5d_L	No repeats found		TP=0;FP=0
1k5g_C	No repeats found		TP=0;FP=0
1k5g_F	No repeats found		TP=0;FP=0
1k5g_I	No repeats found		TP=0;FP=0
1k5g_L	No repeats found		TP=0;FP=0
1k7u_A	No repeats found		TP=0;FP=0
1k8f_B	437-460;337-358;359-377;378-396;397-415;416-436		TP=5;FP=1
1k8k_C	No repeats found		TP=0;FP=0
1kap_P	133-161;162-222;233-281;282-320;330-347;348-365;366-390;391-457;61-122		TP=3;FP=6
1kgt_A	109-125;126-143;144-161;162-187;188-204;205-235;39-108;6-38		TP=3;FP=5
1kly_A	No repeats found		TP=0;FP=0
1klz_A	No repeats found		TP=0;FP=0
1km0_A	No repeats found		TP=0;FP=0
1km0_B	No repeats found		TP=0;FP=0
1km0_C	No repeats found		TP=0;FP=0
1km1_B	No repeats found		TP=0;FP=0
1km3_A	135-151;152-172;17-35;173-198;36-68;69-88;89-114		TP=6;FP=1
1km4_A	135-151;152-172;17-35;173-198;36-68;69-88;89-114		TP=7;FP=0
1km5_A	No repeats found		TP=0;FP=0
1kmo_A	No repeats found		TP=0;FP=0
1kmp_A	No repeats found		TP=0;FP=0
1knl_A	No repeats found		TP=0;FP=0
1knm_A	No repeats found		TP=0;FP=0
1koh_D	202-225;226-268;269-294;295-318;319-349		TP=4;FP=1
1koo_A	226-268;269-294;295-318		TP=3;FP=0
1koo_B	226-268;269-294;295-318;319-349		TP=4;FP=0
1koo_C	226-268;269-294;295-318;319-349		TP=4;FP=0
1koo_D	226-268;269-294;295-318;319-349		TP=4;FP=0
1krr_A	No repeats found		TP=0;FP=0
1krr_C	No repeats found		TP=0;FP=0
1krv_B	No repeats found		TP=0;FP=0
1krv_C	No repeats found		TP=0;FP=0
1ktw_A	No repeats found		TP=0;FP=0
1ktw_B	No repeats found		TP=0;FP=0
1kv8_A	No repeats found		TP=0;FP=0
1kv8_B	No repeats found		TP=0;FP=0
1kw1_A	No repeats found		TP=0;FP=0
1kw1_B	No repeats found		TP=0;FP=0
1kzo_A	111-144;145-182;213-250;251-289		TP=4;FP=0
1kzp_A	111-144;145-182;213-250;251-289		TP=4;FP=0
1l0s_A	No repeats found		TP=0;FP=0
1l0s_C	3-19;44-59;60-86		TP=1;FP=2
1l0s_D	3-19;50-66;67-89		TP=0;FP=3
1l2u_A	No repeats found		TP=0;FP=0
1l3w_A	No repeats found		TP=0;FP=0
1l6w_F	No repeats found		TP=0;FP=0
1lbm_A	No repeats found		TP=0;FP=0
1ld7_A	No repeats found		TP=0;FP=0
1ld8_A	No repeats found		TP=0;FP=0
1ldk_A	No repeats found		TP=0;FP=0
1lf8_A	No repeats found		TP=0;FP=0
1lf8_B	36-80;3-35;81-129		TP=3;FP=0
1lf8_C	No repeats found		TP=0;FP=0
1lf8_D	36-80;3-35;81-129		TP=3;FP=0
1lib_A	No repeats found		TP=0;FP=0
1lol_A	No repeats found		TP=0;FP=0
1loq_A	No repeats found		TP=0;FP=0
1lor_A	No repeats found		TP=0;FP=0
1los_D	3139-3155;3156-3176;3021-3039;3188-3221;3040-3072;3073-3092;3093-3118		TP=7;FP=0
1lrt_C	No repeats found		TP=0;FP=0
1lrv_A	No repeats found		TP=0;FP=0
1luj_A	No repeats found		TP=0;FP=0
1lva_A	No repeats found		TP=0;FP=0
1lwu_I	No repeats found		TP=0;FP=0
1lwu_L	No repeats found		TP=0;FP=0
1m0z_A	104-127;128-151;14-34;152-175;176-198;199-226;35-58;59-80;81-103		TP=8;FP=1
1m0z_B	104-127;128-151;152-175;176-198;59-80;81-103		TP=6;FP=0
1m10_B	No repeats found		TP=0;FP=0
1m1e_A	No repeats found		TP=0;FP=0
1m1j_D	No repeats found		TP=0;FP=0
1m8n_A	24-40;41-64;65-80		TP=0;FP=3
1m8n_B	4-24;40-70;71-90;91-117		TP=2;FP=2
1m8n_C	4-24;40-70;71-90;91-117		TP=3;FP=1
1m8n_D	No repeats found		TP=0;FP=0
1m8w_A	931-966;967-1003;1004-1038;1039-1074;1075-1117;1118-1152;859-894;895-930		TP=8;FP=0
1m8w_B	931-966;967-1003;1004-1038;1039-1074;1075-1117;1118-1153;860-895;896-930		TP=8;FP=0
1m8x_A	928-960;961-999;1000-1035;1036-1071;1072-1102;1115-1147;856-891;892-927		TP=8;FP=0
1m8x_B	No repeats found		TP=0;FP=0
1m8y_A	No repeats found		TP=0;FP=0
1m8y_B	No repeats found		TP=0;FP=0
1m8z_A	No repeats found		TP=0;FP=0
1m9h_A	No repeats found		TP=0;FP=0
1m9l_A	No repeats found		TP=0;FP=0
1m9s_A	146-167;168-189;190-211;212-233;102-123;124-145		TP=6;FP=0
1mco_H	No repeats found		TP=0;FP=0
1mda_H	No repeats found		TP=0;FP=0
1mg2_A	No repeats found		TP=0;FP=0
1mg2_E	No repeats found		TP=0;FP=0
1mg2_I	No repeats found		TP=0;FP=0
1mg2_M	No repeats found		TP=0;FP=0
1mg3_A	No repeats found		TP=0;FP=0
1mg3_E	No repeats found		TP=0;FP=0
1mg3_I	No repeats found		TP=0;FP=0
1mg3_M	No repeats found		TP=0;FP=0
1mi4_A	No repeats found		TP=0;FP=0
1mj0_A	No repeats found		TP=0;FP=0
1mpf_A	No repeats found		TP=0;FP=0
1mr7_A	No repeats found		TP=0;FP=0
1mx2_A	No repeats found		TP=0;FP=0
1mx2_B	31-62;63-96;97-130		TP=3;FP=0
1mx4_A	No repeats found		TP=0;FP=0
1mx4_B	31-62;63-96;97-130		TP=3;FP=0
1mx6_A	No repeats found		TP=0;FP=0
1mx6_B	31-62;63-96;97-130		TP=3;FP=0
1mxs_A	No repeats found		TP=0;FP=0
1myo_A	No repeats found		TP=0;FP=0
1mzc_A	111-144;145-182;213-250;251-289;290-322;323-367		TP=6;FP=0
1mzh_A	No repeats found		TP=0;FP=0
1mzh_B	No repeats found		TP=0;FP=0
1mzr_B	No repeats found		TP=0;FP=0
1n11_A	No repeats found		TP=0;FP=0
1n4i_A	10-25;56-72;73-89		TP=3;FP=0
1n4p_A	No repeats found		TP=0;FP=0
1n4p_C	No repeats found		TP=0;FP=0
1n4p_E	No repeats found		TP=0;FP=0
1n4p_G	No repeats found		TP=0;FP=0
1n4p_I	No repeats found		TP=0;FP=0
1n4p_K	No repeats found		TP=0;FP=0
1n4q_A	No repeats found		TP=0;FP=0
1n4q_C	No repeats found		TP=0;FP=0
1n4q_E	No repeats found		TP=0;FP=0
1n4q_G	No repeats found		TP=0;FP=0
1n4q_I	No repeats found		TP=0;FP=0
1n4q_K	No repeats found		TP=0;FP=0
1n4r_A	No repeats found		TP=0;FP=0
1n4r_C	No repeats found		TP=0;FP=0
1n4r_E	No repeats found		TP=0;FP=0
1n4r_G	No repeats found		TP=0;FP=0
1n4r_I	No repeats found		TP=0;FP=0
1n4r_K	No repeats found		TP=0;FP=0
1n4s_A	No repeats found		TP=0;FP=0
1n4s_C	No repeats found		TP=0;FP=0
1n4s_E	No repeats found		TP=0;FP=0
1n4s_G	No repeats found		TP=0;FP=0
1n4s_I	No repeats found		TP=0;FP=0
1n4s_K	No repeats found		TP=0;FP=0
1n7k_A	No repeats found		TP=0;FP=0
1n7v_A	No repeats found		TP=0;FP=0
1n94_A	213-250;251-289;111-144;145-182		TP=4;FP=0
1n95_A	213-250;251-289;111-144;145-182		TP=4;FP=0
1n9a_A	213-250;251-289;111-144;145-182		TP=4;FP=0
1na0_A	No repeats found		TP=0;FP=0
1na0_B	No repeats found		TP=0;FP=0
1naw_A	No repeats found		TP=0;FP=0
1naw_B	No repeats found		TP=0;FP=0
1nfi_E	70-102;175-207;208-241;242-272;103-135;136-174		TP=5;FP=1
1nfi_F	175-207;208-241;103-135;136-174		TP=4;FP=0
1nhc_A	135-157;158-174;188-209;210-230;231-260;261-290;291-330;331-355		TP=8;FP=0
1nhc_B	135-157;43-66;158-187;188-209;210-230;231-260;261-290;291-330;331-355;95-119		TP=9;FP=1
1nhc_D	No repeats found		TP=0;FP=0
1nhc_E	No repeats found		TP=0;FP=0
1nhc_F	No repeats found		TP=0;FP=0
1ni1_A	213-250;251-289;111-144;145-182		TP=4;FP=0
1nl4_A	213-250;251-289;111-144;145-182		TP=4;FP=0
1npe_A	No repeats found		TP=0;FP=0
1npe_B	No repeats found		TP=0;FP=0
1nqe_A	No repeats found		TP=0;FP=0
1nqf_A	No repeats found		TP=0;FP=0
1nqg_A	No repeats found		TP=0;FP=0
1nsd_A	210-263;264-311;312-393;99-168;394-459;169-209		TP=6;FP=0
1nsj_A	No repeats found		TP=0;FP=0
1nu6_A	No repeats found		TP=0;FP=0
1nu6_B	No repeats found		TP=0;FP=0
1nvm_A	No repeats found		TP=0;FP=0
1nzn_A	No repeats found		TP=0;FP=0
1o1r_A	No repeats found		TP=0;FP=0
1o1s_A	111-144;145-182;213-250;251-289		TP=4;FP=0
1o1t_A	111-144;145-182;213-250;251-289		TP=4;FP=0
1o5m_A	No repeats found		TP=0;FP=0
1o6o_C	No repeats found		TP=0;FP=0
1o6s_A	No repeats found		TP=0;FP=0
1o6t_A	261-282;283-304;305-326;327-348;349-370		TP=5;FP=0
1o6v_A	No repeats found		TP=0;FP=0
1o6v_B	No repeats found		TP=0;FP=0
1o88_A	112-137;138-176;177-203;2-23;204-225;226-275;24-42;276-314;52-89;90-111		TP=7;FP=3
1o8g_A	112-137;138-176;177-203;2-23;204-225;226-275;24-42;283-314;52-89;90-111		TP=7;FP=3
1o8j_A	112-137;138-176;177-203;204-225;226-248;24-42;249-274;275-305;3-23;52-89;90-111		TP=8;FP=3
1o8k_A	112-137;138-176;177-203;2-23;204-225;226-248;24-42;249-274;275-307;52-89;90-111		TP=8;FP=3
1ocx_A	101-136;137-154;155-170;61-80;81-100		TP=4;FP=1
1ofe_B	No repeats found		TP=0;FP=0
1ofl_A	No repeats found		TP=0;FP=0
1ofm_A	No repeats found		TP=0;FP=0
1ofz_A	No repeats found		TP=0;FP=0
1ofz_B	104-160;161-205;2-55;206-258;259-303;56-103		TP=6;FP=0
1ogm_X	No repeats found		TP=0;FP=0
1ogo_X	No repeats found		TP=0;FP=0
1ogq_A	103-126;127-150;151-175;176-198;199-222;246-269		TP=6;FP=0
1ojv_A	No repeats found		TP=0;FP=0
1ojv_B	No repeats found		TP=0;FP=0
1ojw_A	No repeats found		TP=0;FP=0
1ojw_B	No repeats found		TP=0;FP=0
1ojx_E	No repeats found		TP=0;FP=0
1ojy_A	No repeats found		TP=0;FP=0
1ojy_B	No repeats found		TP=0;FP=0
1ojy_C	No repeats found		TP=0;FP=0
1ojy_D	No repeats found		TP=0;FP=0
1ok1_A	No repeats found		TP=0;FP=0
1ok1_B	No repeats found		TP=0;FP=0
